transaction_id,user_id,day_of_week,category,age,gender,country,device,payment_method,ip_address,location,transaction_time,item_quantity,shipping_address,browser_info,amount,hour,is_fraud
396,497,1,groceries,27,F,India,desktop,paypal,214.181.101.137,Toronto,2025-12-08 11:30:00,9,Same as billing,Firefox,14.709084929560616,12,0.0
397,4754,0,groceries,24,M,Canada,tablet,crypto,195.102.6.45,Bangalore,2025-12-07 20:30:00,2,Same as billing,Chrome,87.51325481139634,9,0.0
398,5756,4,home,56,F,USA,tablet,paypal,74.107.111.100,New York,2025-10-28 07:15:00,1,Different,Safari,41.20590505381983,7,0.0
399,2820,4,toys,50,F,Germany,mobile,credit_card,81.139.69.14,Bangalore,2025-10-23 10:30:00,3,Same as billing,Edge,81.65273107274787,8,0.0
400,5411,3,toys,77,F,Canada,desktop,bank_transfer,181.107.136.36,London,2025-10-07 03:30:00,3,Same as billing,Firefox,75.26715576897782,14,0.0
401,5494,3,groceries,34,F,France,desktop,debit_card,2.159.96.102,Toronto,2025-11-03 20:15:00,6,Same as billing,Safari,71.16763428374287,13,0.0
402,1264,1,clothing,74,F,Germany,desktop,crypto,118.70.249.209,Toronto,2025-12-19 02:00:00,4,Different,Safari,69.24733626547899,13,0.0
403,4993,4,toys,49,M,India,tablet,paypal,232.31.233.34,Berlin,2026-01-05 20:00:00,6,Different,Edge,81.84669938316243,1,0.0
404,4283,0,groceries,41,M,France,desktop,bank_transfer,8.150.198.21,London,2026-01-07 04:15:00,7,Different,Firefox,228.20774014686606,9,0.0
405,3192,3,clothing,28,F,France,tablet,bank_transfer,7.73.175.92,Guangzhou,2025-11-26 03:00:00,9,Same as billing,Chrome,20.462107418294504,12,0.0
406,5026,6,groceries,58,M,China,tablet,debit_card,56.233.231.139,Lyon,2025-10-18 07:00:00,2,Different,Firefox,98.21118727174975,11,0.0
407,709,3,home,59,M,France,tablet,paypal,154.166.235.92,Berlin,2025-11-27 21:45:00,4,Different,Safari,538.0747761691171,23,1.0
408,5622,6,groceries,24,M,Germany,mobile,crypto,14.124.76.3,Chicago,2025-12-20 12:45:00,4,Same as billing,Chrome,1177.391584091639,23,1.0
409,5028,5,home,49,M,UK,desktop,bank_transfer,161.230.157.217,London,2025-11-06 01:00:00,5,Different,Chrome,1257.448169823819,12,0.0
410,884,3,groceries,73,F,Canada,tablet,crypto,158.240.99.188,Bangalore,2025-10-10 11:15:00,7,Same as billing,Edge,127.87457558537682,9,0.0
411,7629,4,groceries,32,M,Germany,tablet,credit_card,76.30.104.20,Birmingham,2025-12-21 01:00:00,3,Same as billing,Safari,9.926378243937155,20,0.0
412,3229,3,books,51,F,China,tablet,bank_transfer,228.47.143.162,Bangalore,2025-11-21 11:45:00,9,Same as billing,Safari,41.17645488882971,11,0.0
413,8705,6,home,30,F,Germany,desktop,credit_card,21.96.45.157,Guangzhou,2025-11-08 01:45:00,6,Same as billing,Safari,44.81548271518146,21,0.0
414,4478,0,toys,32,M,UK,tablet,credit_card,251.151.151.163,Toronto,2025-12-21 00:45:00,5,Same as billing,Safari,948.5884703067671,2,1.0
415,4477,4,groceries,24,M,USA,desktop,paypal,101.28.255.101,Toronto,2026-01-18 05:15:00,7,Same as billing,Chrome,65.52708675532088,18,0.0
416,7063,1,groceries,41,F,UK,desktop,paypal,93.199.3.151,Berlin,2026-01-07 08:00:00,5,Different,Safari,2141.1035380640255,12,1.0
417,5799,3,home,65,M,France,tablet,debit_card,37.41.164.75,New York,2025-10-09 17:45:00,7,Same as billing,Edge,672.620818726193,7,1.0
418,8697,3,toys,27,F,France,mobile,crypto,75.122.159.43,London,2025-11-21 04:15:00,2,Different,Firefox,3441.5400988020183,5,1.0
419,3599,0,books,18,F,UK,tablet,credit_card,107.136.79.182,Chicago,2026-01-07 15:45:00,3,Different,Firefox,195.4059856769937,17,1.0
420,9628,5,clothing,75,F,India,tablet,credit_card,23.121.4.103,Chicago,2026-01-02 23:45:00,1,Different,Firefox,414.53220287540853,21,0.0
421,3301,4,home,26,F,India,desktop,credit_card,240.48.218.61,Berlin,2025-12-07 11:45:00,9,Same as billing,Safari,1496.2745374189453,1,1.0
422,2944,0,electronics,32,M,USA,mobile,paypal,59.67.8.245,Montreal,2025-10-22 14:30:00,8,Different,Firefox,772.3187104590005,12,1.0
423,7229,1,books,18,F,UK,desktop,crypto,222.64.1.72,London,2025-11-19 15:30:00,8,Same as billing,Edge,538.7590971291875,4,0.0
424,9049,4,books,52,F,India,mobile,debit_card,220.53.10.198,Bangalore,2025-12-23 23:15:00,5,Same as billing,Firefox,2675.2930433385886,4,1.0
425,4450,3,clothing,24,M,India,desktop,bank_transfer,5.230.82.240,Berlin,2026-01-15 10:45:00,3,Different,Firefox,197.8829439692131,11,1.0
426,2946,3,toys,73,M,Canada,tablet,credit_card,100.201.145.70,Guangzhou,2026-01-01 13:30:00,6,Different,Safari,132.5802264659456,9,0.0
427,5346,5,groceries,78,M,India,mobile,credit_card,48.93.103.129,Berlin,2025-12-25 01:30:00,5,Different,Chrome,6.24057216599729,19,0.0
428,5744,6,home,71,M,France,mobile,paypal,94.242.123.115,Guangzhou,2025-10-12 05:00:00,2,Different,Edge,59.22910126696014,18,0.0
429,8107,6,books,49,F,UK,tablet,crypto,31.201.102.199,Bangalore,2026-01-10 08:45:00,3,Same as billing,Firefox,1838.288088170661,6,1.0
430,9088,4,toys,57,M,Germany,tablet,credit_card,222.85.89.196,Toronto,2026-01-13 01:30:00,8,Different,Chrome,15.423119759789211,22,0.0
431,5876,4,toys,45,F,France,tablet,debit_card,65.114.36.58,Guangzhou,2025-11-08 05:45:00,4,Different,Chrome,52.136324052253585,21,0.0
432,4770,3,home,48,F,UK,mobile,crypto,85.201.5.167,Guangzhou,2025-11-24 05:45:00,9,Same as billing,Firefox,20.252975873159144,16,0.0
433,4877,6,groceries,73,M,France,desktop,crypto,188.136.42.217,Berlin,2025-10-10 19:45:00,1,Same as billing,Chrome,641.871694761104,20,1.0
434,6583,3,books,57,F,China,desktop,debit_card,142.154.253.74,Toronto,2025-11-18 06:30:00,7,Different,Safari,113.26885278582522,16,0.0
435,4763,3,toys,47,F,USA,desktop,bank_transfer,20.142.199.172,Toronto,2025-12-31 03:30:00,5,Same as billing,Edge,71.84248075493767,18,0.0
436,7666,3,groceries,34,F,China,tablet,debit_card,135.148.161.5,Guangzhou,2025-11-24 05:30:00,9,Same as billing,Firefox,924.0394186478551,0,1.0
437,3340,2,toys,26,M,Germany,mobile,bank_transfer,0.226.149.177,Berlin,2025-12-09 05:30:00,9,Different,Firefox,714.0285578861149,15,0.0
438,4349,4,books,27,M,Germany,desktop,paypal,19.217.253.87,Montreal,2025-11-03 18:00:00,3,Same as billing,Edge,42.93016262346607,21,0.0
439,3607,4,clothing,21,F,Canada,desktop,bank_transfer,137.93.97.255,Bangalore,2025-10-17 16:30:00,6,Same as billing,Safari,413.2747932494715,7,0.0
440,3820,6,books,26,F,Canada,mobile,debit_card,136.8.8.187,Birmingham,2025-12-07 13:00:00,6,Different,Chrome,410.3370648147846,22,0.0
441,2258,3,home,32,F,China,mobile,crypto,115.207.145.106,New York,2025-11-28 14:30:00,7,Same as billing,Chrome,1778.4995160531146,16,0.0
442,1273,1,electronics,57,M,Germany,desktop,debit_card,184.155.160.163,Toronto,2025-12-11 22:00:00,4,Same as billing,Chrome,933.5043186620267,2,1.0
443,4503,4,toys,56,F,Germany,tablet,paypal,255.169.181.250,Guangzhou,2026-01-16 09:15:00,1,Different,Firefox,7.9059950329032285,14,0.0
444,8319,3,books,39,F,UK,desktop,paypal,216.161.32.137,New York,2025-10-24 14:45:00,6,Same as billing,Edge,178.79381138494983,14,0.0
445,9960,5,books,21,M,Canada,desktop,credit_card,186.196.76.91,Lyon,2025-10-14 00:15:00,2,Different,Edge,97.61173641774863,22,0.0
446,6321,4,books,77,F,France,tablet,paypal,42.191.246.149,New York,2025-12-04 01:00:00,2,Different,Edge,54.72183575451919,6,0.0
447,2757,4,clothing,61,M,Canada,tablet,crypto,200.94.46.226,London,2025-12-06 01:30:00,1,Different,Chrome,808.2077839490321,4,1.0
448,5763,4,electronics,72,M,UK,desktop,bank_transfer,20.232.197.10,Chicago,2025-11-29 17:00:00,7,Same as billing,Safari,22.25821664051868,8,0.0
449,3572,2,clothing,78,F,France,tablet,credit_card,154.165.69.80,New York,2025-10-14 15:15:00,3,Different,Safari,12.187170189883446,10,0.0
450,4638,1,electronics,68,M,USA,mobile,debit_card,114.230.135.153,Lyon,2025-11-12 17:30:00,7,Different,Chrome,456.78619605705774,22,0.0
451,3241,1,books,68,F,Germany,desktop,paypal,201.186.58.102,Bangalore,2025-10-12 22:00:00,4,Same as billing,Safari,40.06531389754468,6,0.0
452,8734,6,home,76,F,UK,tablet,debit_card,180.25.25.245,Bangalore,2026-01-10 16:45:00,3,Same as billing,Chrome,393.03105716835285,2,1.0
453,6728,1,clothing,59,F,Germany,mobile,debit_card,106.103.155.83,Chicago,2025-11-06 10:30:00,4,Same as billing,Safari,1630.4240684453823,16,0.0
454,425,4,books,66,M,Canada,mobile,debit_card,57.45.215.96,Berlin,2025-12-28 09:45:00,1,Different,Chrome,3611.2806287611334,14,1.0
455,3888,1,home,60,F,USA,mobile,bank_transfer,250.51.105.172,Birmingham,2025-10-23 05:30:00,4,Different,Edge,319.20545913819035,16,0.0
456,8492,5,home,48,M,India,tablet,crypto,120.158.115.101,Berlin,2025-10-08 01:15:00,8,Same as billing,Safari,97.36720744926683,19,0.0
457,4594,2,books,31,M,Canada,desktop,bank_transfer,13.110.92.12,Bangalore,2025-11-07 07:45:00,1,Different,Safari,43.7166858088222,7,0.0
458,7866,2,books,43,F,UK,desktop,debit_card,201.160.49.34,Guangzhou,2025-12-21 00:15:00,6,Same as billing,Chrome,3404.3432150494273,11,1.0
459,3520,0,toys,67,F,USA,desktop,credit_card,39.58.99.178,New York,2025-10-10 03:45:00,8,Same as billing,Safari,325.3278982927258,10,0.0
460,9368,4,groceries,39,M,France,desktop,debit_card,75.220.65.21,Birmingham,2025-10-07 19:00:00,4,Same as billing,Safari,447.44463673525166,19,0.0
461,2924,5,electronics,42,M,USA,tablet,paypal,251.142.54.224,Toronto,2025-12-16 08:30:00,5,Same as billing,Edge,48.1596334666749,18,0.0
462,9130,2,electronics,40,F,France,desktop,crypto,120.25.69.98,Berlin,2026-01-04 21:15:00,7,Different,Edge,2740.281191020698,2,1.0
463,5508,0,groceries,62,M,UK,mobile,crypto,237.231.46.57,Toronto,2025-10-19 14:00:00,5,Different,Edge,23.27881232491478,3,0.0
464,7648,2,clothing,32,F,UK,mobile,debit_card,168.186.113.175,Bangalore,2025-12-26 15:30:00,6,Different,Safari,21.26344588490407,13,0.0
465,6623,4,groceries,42,M,India,tablet,credit_card,49.155.171.22,Lyon,2025-12-31 13:30:00,7,Different,Chrome,3572.7186377634685,13,1.0
466,940,3,toys,73,F,India,desktop,debit_card,163.236.92.118,New York,2026-01-08 04:00:00,3,Different,Firefox,1958.0955591916745,5,1.0
467,9952,0,home,45,M,UK,desktop,paypal,128.220.213.203,Montreal,2026-01-02 15:15:00,8,Different,Chrome,56.52505373047185,16,1.0
468,1298,1,electronics,20,M,India,desktop,debit_card,61.26.103.122,Guangzhou,2025-10-25 11:45:00,7,Same as billing,Chrome,640.9166382601927,14,0.0
469,370,3,books,39,F,UK,tablet,bank_transfer,139.168.153.255,Toronto,2025-11-12 04:15:00,8,Same as billing,Chrome,17.73777392231195,15,0.0
470,7264,0,groceries,42,M,France,mobile,debit_card,195.229.193.192,Guangzhou,2025-10-12 00:45:00,3,Different,Firefox,47.96349158506281,15,0.0
471,1768,6,toys,56,M,China,mobile,paypal,28.136.63.10,Lyon,2025-10-29 19:15:00,5,Same as billing,Firefox,273.7843231794052,12,0.0
472,5725,5,books,49,F,Germany,mobile,crypto,40.9.131.110,Montreal,2025-10-10 14:30:00,1,Same as billing,Chrome,37.390524482588226,20,0.0
473,6322,6,electronics,22,F,India,desktop,debit_card,143.238.228.165,Guangzhou,2025-12-03 02:15:00,4,Different,Chrome,336.2428062855617,10,0.0
474,2438,6,toys,65,F,Germany,mobile,bank_transfer,129.75.80.3,New York,2026-01-02 02:15:00,4,Same as billing,Chrome,701.7478663884547,7,0.0
475,2852,1,groceries,56,M,France,mobile,bank_transfer,147.83.217.212,Bangalore,2025-10-22 08:00:00,1,Same as billing,Edge,99.24013137427922,9,0.0
476,3737,6,home,66,F,France,tablet,credit_card,6.213.201.87,Montreal,2025-11-29 03:00:00,3,Same as billing,Firefox,30.688893576207967,18,0.0
477,1069,5,toys,56,M,France,mobile,paypal,84.6.172.35,Berlin,2025-12-16 11:15:00,3,Same as billing,Edge,70.29690672782472,11,0.0
478,1817,6,home,37,M,Canada,tablet,bank_transfer,32.52.48.83,New York,2026-01-05 16:30:00,9,Same as billing,Edge,767.907513965344,4,1.0
479,5643,2,clothing,67,F,India,desktop,crypto,186.4.61.39,Berlin,2025-11-27 08:15:00,3,Same as billing,Safari,1373.5944930511403,19,0.0
480,8724,0,books,35,M,China,mobile,bank_transfer,233.208.221.121,Guangzhou,2025-12-11 22:15:00,1,Different,Safari,438.80636474781454,20,0.0
481,9222,4,books,55,F,India,desktop,paypal,100.135.240.77,Bangalore,2025-11-03 04:15:00,7,Different,Firefox,550.5240350718822,3,1.0
482,5291,4,books,18,F,USA,tablet,bank_transfer,111.119.13.101,London,2025-10-07 00:45:00,7,Same as billing,Chrome,56.108467620061205,18,0.0
483,9932,3,clothing,40,F,France,mobile,bank_transfer,56.30.178.184,Bangalore,2025-10-30 01:15:00,4,Different,Edge,240.38136717854934,1,1.0
484,144,4,toys,53,M,France,mobile,credit_card,159.233.132.12,Bangalore,2025-11-26 06:45:00,9,Different,Edge,19.002125004897145,10,0.0
485,8759,0,electronics,27,F,Canada,desktop,debit_card,4.70.87.168,New York,2025-10-15 22:00:00,1,Same as billing,Chrome,340.80968208979897,11,0.0
486,4032,6,toys,31,F,USA,desktop,debit_card,152.231.181.55,Montreal,2025-12-18 16:15:00,8,Different,Firefox,1046.9573546003717,13,0.0
487,4834,6,home,76,F,USA,mobile,credit_card,219.248.106.2,Bangalore,2025-12-07 07:15:00,3,Same as billing,Firefox,257.663731747734,11,0.0
488,4568,6,electronics,36,M,Germany,mobile,credit_card,249.167.1.47,Birmingham,2025-10-13 12:00:00,6,Same as billing,Edge,655.6268354869694,15,0.0
489,8096,3,groceries,54,F,China,tablet,crypto,112.202.28.3,Birmingham,2025-10-10 00:30:00,1,Same as billing,Edge,68.03032878820025,8,1.0
490,1789,6,electronics,25,F,France,mobile,debit_card,124.108.87.45,Lyon,2025-10-28 00:30:00,8,Different,Safari,835.604254344633,20,1.0
491,8802,0,electronics,33,F,Germany,mobile,debit_card,134.39.254.233,Guangzhou,2025-10-13 23:00:00,4,Same as billing,Edge,18.390764730901438,9,0.0
492,4811,3,electronics,27,M,Canada,mobile,paypal,26.111.50.218,London,2026-01-07 22:15:00,5,Same as billing,Safari,69.08107107818327,21,0.0
493,5385,3,clothing,76,F,China,desktop,bank_transfer,185.119.32.128,Guangzhou,2026-01-01 02:00:00,6,Same as billing,Chrome,26.284864490479634,13,0.0
494,7022,2,toys,30,M,India,mobile,bank_transfer,143.127.127.233,Guangzhou,2026-01-16 00:00:00,6,Same as billing,Safari,15.677312351290633,18,0.0
495,3527,1,electronics,54,F,India,desktop,crypto,72.133.59.160,Bangalore,2025-10-23 23:45:00,1,Same as billing,Safari,580.2226904988358,23,1.0
496,7470,1,clothing,30,M,USA,mobile,paypal,154.70.71.60,Lyon,2025-11-29 20:30:00,9,Same as billing,Safari,13.35563640640192,4,0.0
497,4574,6,electronics,65,M,Germany,tablet,debit_card,69.242.197.134,Berlin,2025-12-21 01:15:00,8,Different,Edge,411.22310679372185,14,0.0
498,8187,0,clothing,61,F,UK,tablet,crypto,136.163.53.27,Berlin,2025-11-02 06:30:00,5,Same as billing,Edge,29.70014009517425,16,0.0
499,4385,3,books,48,F,France,desktop,crypto,215.124.107.114,London,2025-10-30 01:45:00,3,Different,Chrome,1391.4737479043865,17,0.0
500,4295,3,clothing,74,F,UK,mobile,bank_transfer,248.180.74.187,London,2025-12-18 14:00:00,4,Same as billing,Chrome,296.5041354715629,14,1.0
501,8500,1,toys,19,F,UK,desktop,crypto,51.143.254.41,Berlin,2025-12-13 16:00:00,9,Different,Chrome,91.9060313259637,7,0.0
502,9712,3,groceries,26,M,UK,mobile,credit_card,165.49.240.207,New York,2025-12-10 17:15:00,4,Same as billing,Chrome,47.79441795157597,14,0.0
503,867,0,books,22,F,China,tablet,crypto,43.81.88.213,Lyon,2025-12-19 06:00:00,8,Different,Chrome,130.22923682400616,18,0.0
504,8414,5,books,72,F,UK,desktop,paypal,211.158.155.229,New York,2025-12-23 07:00:00,4,Same as billing,Chrome,1745.584397285244,19,1.0
505,2243,4,electronics,33,M,India,desktop,credit_card,78.54.64.249,Toronto,2025-10-18 12:45:00,6,Same as billing,Firefox,51.19086118917681,15,0.0
506,9860,4,electronics,30,M,China,tablet,bank_transfer,2.80.208.243,Toronto,2025-10-11 16:30:00,7,Different,Safari,59.081719654681415,6,0.0
507,4085,4,books,24,M,USA,tablet,credit_card,119.118.1.92,Birmingham,2025-12-11 12:15:00,5,Different,Firefox,1675.8376426317132,9,1.0
508,669,6,electronics,43,M,Germany,desktop,bank_transfer,199.55.153.185,Guangzhou,2026-01-18 19:30:00,5,Same as billing,Safari,30.681443633448712,7,0.0
509,6992,3,home,35,F,India,desktop,debit_card,192.203.101.38,Lyon,2025-10-08 09:45:00,1,Different,Edge,89.91447956491535,4,0.0
510,3172,0,toys,27,M,Canada,mobile,crypto,30.246.139.128,Chicago,2025-10-25 14:15:00,2,Different,Safari,81.64644512958745,1,1.0
511,5067,6,home,45,F,India,tablet,paypal,164.10.255.198,London,2025-11-11 11:00:00,9,Same as billing,Safari,59.77937382636523,7,0.0
512,3515,4,clothing,78,F,USA,tablet,credit_card,202.249.24.30,Montreal,2025-11-06 06:30:00,7,Different,Chrome,181.56194238240045,7,0.0
513,2291,1,electronics,40,M,Germany,tablet,bank_transfer,203.217.221.126,Birmingham,2026-01-01 12:00:00,9,Different,Chrome,35.4860500045523,20,0.0
514,1486,4,clothing,28,M,UK,tablet,crypto,38.255.52.131,Lyon,2025-12-24 01:00:00,2,Same as billing,Edge,1848.034776551699,15,1.0
515,5227,2,home,68,M,Germany,tablet,debit_card,135.155.185.132,London,2025-12-09 13:00:00,8,Different,Chrome,10.046935402985564,15,0.0
516,228,1,electronics,62,M,UK,mobile,credit_card,81.101.102.68,Bangalore,2025-11-22 22:00:00,4,Different,Firefox,137.71890650002857,5,0.0
517,2135,6,home,75,F,USA,mobile,debit_card,218.67.3.13,Chicago,2025-11-28 15:15:00,4,Different,Firefox,96.58492650680921,14,0.0
518,9038,0,electronics,43,F,India,tablet,paypal,67.7.16.68,Bangalore,2025-11-30 05:15:00,6,Different,Firefox,416.7094395809616,10,0.0
519,2478,4,home,38,F,France,desktop,debit_card,154.69.152.128,Lyon,2025-11-18 12:00:00,2,Different,Edge,70.93946288266667,22,0.0
520,7733,2,electronics,52,F,UK,tablet,paypal,66.123.164.19,Chicago,2025-12-18 01:30:00,1,Same as billing,Chrome,9.077487464026076,15,0.0
521,704,1,home,59,M,France,mobile,bank_transfer,95.207.153.36,Lyon,2025-12-16 20:30:00,4,Different,Chrome,78.58726877131438,21,0.0
522,1825,3,toys,58,F,China,desktop,crypto,8.122.61.233,Chicago,2025-11-30 05:30:00,5,Different,Chrome,156.24835381487958,20,1.0
523,5261,6,books,39,M,UK,tablet,bank_transfer,47.207.194.193,Chicago,2025-10-12 13:00:00,4,Different,Edge,491.1895568588201,8,0.0
524,9121,0,electronics,70,M,India,tablet,debit_card,43.223.153.22,Berlin,2025-11-26 07:30:00,8,Different,Chrome,41.003239657799774,7,0.0
525,957,5,clothing,43,M,Canada,mobile,credit_card,170.193.181.54,Chicago,2025-11-18 01:30:00,5,Different,Safari,159.8340900393909,3,1.0
526,2835,5,clothing,47,F,France,desktop,bank_transfer,223.134.82.7,Guangzhou,2025-11-18 13:00:00,4,Same as billing,Chrome,1867.9939691533248,15,0.0
527,1619,3,electronics,41,M,Canada,desktop,paypal,48.8.200.241,Chicago,2025-11-09 09:00:00,2,Different,Chrome,106.09451119089788,15,0.0
528,852,6,toys,79,M,Germany,desktop,paypal,2.150.89.126,Berlin,2025-12-20 01:30:00,2,Same as billing,Edge,651.2907686753754,10,0.0
529,7906,3,electronics,59,F,USA,tablet,debit_card,92.84.224.22,Bangalore,2025-10-10 10:30:00,2,Same as billing,Chrome,267.43649365605484,6,0.0
530,7289,5,electronics,73,F,USA,mobile,paypal,154.54.217.38,Berlin,2025-11-27 15:15:00,4,Different,Firefox,87.13509902766556,16,0.0
531,7080,0,books,47,F,Germany,mobile,crypto,220.189.186.120,Lyon,2025-11-07 14:15:00,4,Different,Edge,2228.3292154127057,23,1.0
532,4426,1,groceries,51,F,India,desktop,credit_card,186.60.15.218,Guangzhou,2025-12-26 01:00:00,6,Different,Edge,45.65625328037411,11,0.0
533,1995,3,home,79,F,France,tablet,credit_card,82.224.162.208,Berlin,2025-10-23 15:15:00,6,Same as billing,Chrome,943.206720093624,13,1.0
534,7962,1,home,56,M,Canada,desktop,crypto,182.31.163.98,Chicago,2026-01-18 07:45:00,6,Different,Chrome,2915.6266072461676,13,1.0
535,2340,5,toys,24,M,France,mobile,bank_transfer,140.223.25.129,Bangalore,2025-11-13 11:15:00,7,Same as billing,Chrome,74.59704614945058,7,0.0
536,5772,4,books,71,F,France,mobile,crypto,192.113.174.221,Berlin,2026-01-09 03:30:00,1,Same as billing,Chrome,18.87537718874286,19,0.0
537,4411,1,home,23,F,France,mobile,crypto,229.173.91.149,Montreal,2025-12-29 08:15:00,8,Same as billing,Safari,42.929136626228896,11,0.0
538,604,0,toys,51,F,Canada,mobile,paypal,14.101.230.219,Toronto,2025-10-13 03:30:00,4,Same as billing,Edge,42.78219496238948,21,0.0
539,355,5,clothing,77,M,France,mobile,debit_card,161.71.126.141,Montreal,2025-10-13 17:45:00,8,Same as billing,Chrome,1234.0858023244327,9,0.0
540,992,0,groceries,47,F,China,mobile,crypto,123.66.27.76,Toronto,2026-01-09 19:30:00,3,Different,Safari,73.2612245509604,9,0.0
541,2198,1,groceries,21,M,UK,mobile,bank_transfer,95.41.97.163,Guangzhou,2025-12-29 11:45:00,3,Same as billing,Chrome,54.75453238505866,17,0.0
542,9865,6,toys,57,M,France,desktop,paypal,20.15.84.244,New York,2025-11-15 06:45:00,4,Same as billing,Edge,84.28889330763872,18,0.0
543,1602,1,electronics,72,F,China,tablet,crypto,19.94.54.120,Bangalore,2026-01-09 03:45:00,7,Same as billing,Chrome,2933.1388680175914,23,1.0
544,2066,0,toys,53,M,Canada,desktop,bank_transfer,252.21.220.252,Guangzhou,2025-11-28 22:30:00,7,Same as billing,Edge,2304.312255620273,23,1.0
545,9711,3,groceries,49,F,Canada,desktop,crypto,93.230.56.81,Berlin,2025-12-28 02:30:00,6,Same as billing,Edge,69.01845740493158,10,0.0
546,2734,6,electronics,74,F,USA,desktop,crypto,163.49.8.53,Berlin,2026-01-12 12:30:00,9,Different,Chrome,60.44371428382772,7,0.0
547,564,6,home,76,F,Canada,mobile,credit_card,150.116.72.239,Toronto,2025-11-19 20:30:00,9,Same as billing,Safari,1988.665113603362,22,0.0
548,6300,5,toys,22,M,Canada,mobile,debit_card,43.133.1.26,New York,2026-01-07 00:30:00,5,Different,Firefox,11.171379652066701,10,0.0
549,3282,2,books,59,M,India,mobile,paypal,104.9.111.65,New York,2026-01-05 14:45:00,6,Different,Firefox,1157.9718281336482,6,1.0
550,5804,4,books,45,F,Canada,tablet,paypal,41.39.15.227,New York,2025-10-25 16:45:00,9,Same as billing,Firefox,279.9839650932666,11,0.0
551,9446,4,electronics,67,F,China,mobile,paypal,3.189.232.194,Chicago,2025-11-02 22:30:00,1,Different,Edge,973.9266784053849,4,1.0
552,2668,0,groceries,76,M,UK,desktop,paypal,45.215.95.90,Birmingham,2026-01-02 00:45:00,5,Same as billing,Chrome,416.6638066377627,1,1.0
553,7478,2,toys,63,F,USA,tablet,bank_transfer,183.95.122.113,New York,2025-10-31 03:00:00,3,Same as billing,Chrome,456.43200847302694,4,1.0
554,9902,3,electronics,39,F,UK,tablet,credit_card,136.90.83.72,New York,2025-11-19 14:15:00,7,Different,Firefox,267.78565212823486,7,0.0
555,5792,0,books,41,M,India,tablet,debit_card,94.211.49.96,Guangzhou,2026-01-06 22:45:00,1,Same as billing,Edge,17.651127773582694,8,0.0
556,9644,5,books,44,M,China,tablet,paypal,17.0.26.240,Lyon,2025-12-19 16:00:00,7,Different,Firefox,73.81309589695303,14,0.0
557,8515,2,clothing,29,F,India,tablet,paypal,176.193.79.126,New York,2025-11-30 12:30:00,7,Same as billing,Safari,234.29197054861848,20,0.0
558,464,3,books,38,M,China,tablet,paypal,114.109.51.34,Chicago,2026-01-06 01:45:00,2,Same as billing,Edge,432.04978793595734,20,0.0
559,4118,5,books,22,M,China,desktop,debit_card,212.213.41.215,Bangalore,2026-01-05 07:30:00,2,Different,Chrome,29.58452253789071,14,0.0
560,4686,3,clothing,75,M,France,desktop,bank_transfer,183.113.119.109,Bangalore,2025-11-25 16:00:00,5,Same as billing,Safari,83.84239051923424,20,0.0
561,7741,3,toys,44,F,UK,desktop,bank_transfer,228.252.50.184,Berlin,2026-01-18 21:00:00,8,Same as billing,Edge,92.1804123575291,19,0.0
562,3223,6,electronics,34,F,USA,tablet,crypto,38.87.195.221,Toronto,2025-12-20 10:00:00,9,Different,Firefox,1841.0186772558275,7,0.0
563,7697,6,groceries,43,F,USA,mobile,bank_transfer,93.173.232.221,Toronto,2025-11-06 08:15:00,9,Different,Edge,191.85268446605957,10,0.0
564,364,3,books,77,F,China,desktop,crypto,85.61.244.173,London,2026-01-17 19:45:00,7,Same as billing,Firefox,1723.7115447254987,5,1.0
565,734,5,toys,37,M,USA,desktop,debit_card,220.44.30.116,London,2026-01-18 01:15:00,7,Same as billing,Chrome,990.6780367995252,18,0.0
566,5279,1,clothing,68,F,Germany,mobile,paypal,73.104.36.137,Bangalore,2025-10-28 14:45:00,3,Same as billing,Firefox,51.572211752032366,7,0.0
567,4015,2,electronics,45,F,Canada,mobile,debit_card,142.142.249.142,Montreal,2025-11-20 19:30:00,7,Same as billing,Firefox,47.654369737488324,7,0.0
568,3229,3,groceries,32,F,Germany,tablet,bank_transfer,133.225.150.218,Guangzhou,2025-12-06 15:30:00,6,Same as billing,Chrome,432.4062892783519,17,0.0
569,6264,6,toys,48,F,UK,tablet,crypto,44.54.66.61,London,2025-10-29 09:15:00,9,Different,Edge,43.14269139845353,16,0.0
570,2793,2,toys,26,F,Canada,desktop,paypal,194.172.14.253,Toronto,2025-10-08 12:00:00,2,Different,Chrome,1872.8579294389538,19,0.0
571,762,5,toys,38,F,China,mobile,debit_card,47.1.166.8,Bangalore,2025-11-27 16:45:00,7,Same as billing,Firefox,327.58868086882825,2,1.0
572,1324,2,home,34,F,USA,desktop,debit_card,53.244.151.103,Chicago,2025-12-30 23:45:00,6,Different,Safari,10.29620591497281,13,0.0
573,6568,4,groceries,44,F,Germany,tablet,debit_card,37.139.22.128,Berlin,2026-01-09 01:30:00,5,Same as billing,Firefox,15.385652522329146,23,0.0
574,5977,4,books,33,F,India,mobile,paypal,34.87.119.43,Berlin,2025-11-25 17:45:00,8,Different,Chrome,916.6650649007343,5,1.0
575,1540,1,toys,30,F,USA,tablet,debit_card,237.18.141.20,Berlin,2026-01-08 01:15:00,8,Different,Edge,42.43998431073328,10,0.0
