transaction_id,user_id,day_of_week,category,age,gender,country,device,payment_method,ip_address,location,transaction_time,item_quantity,shipping_address,browser_info,amount,hour,is_fraud
2745,2039,1,mobile_recharge,54,F,Kolkata,mobile,debit_card,123.155.216.56,Delhi,2025-10-25 00:45:00,1,Same as billing,Edge,908.3212499002624,11,0.0
2746,772,2,groceries,59,F,Kolkata,desktop,upi,240.105.231.23,Delhi,2026-01-15 04:30:00,9,Same as billing,Chrome,4022.8608420990254,11,0.0
2747,9581,4,groceries,27,F,Hyderabad,mobile,credit_card,228.138.29.187,Ahmedabad,2026-02-03 12:45:00,3,Different,Safari,32921.69040870011,13,0.0
2748,5584,4,electronics,58,F,Delhi,desktop,wallet,171.63.149.197,Lucknow,2026-01-12 09:30:00,5,Different,Firefox,66427.90094158641,22,1.0
2749,2105,2,books,64,F,Mumbai,desktop,net_banking,143.174.169.99,Kolkata,2025-11-09 12:45:00,9,Same as billing,Edge,3824.570865704594,14,0.0
2750,9973,1,mobile_recharge,67,F,Chennai,mobile,net_banking,43.151.227.180,Bangalore,2025-10-26 11:30:00,9,Different,Firefox,436.3949021508761,10,0.0
2751,8512,3,electronics,23,F,Bangalore,tablet,debit_card,66.72.178.126,Lucknow,2026-02-01 15:00:00,7,Same as billing,Firefox,18878.90774015907,17,0.0
2752,7079,4,food_delivery,46,F,Bangalore,tablet,credit_card,120.185.1.104,Hyderabad,2025-10-30 00:45:00,1,Different,Edge,243.76312368396708,18,0.0
2753,346,2,books,21,F,Pune,tablet,net_banking,231.186.99.249,Bangalore,2026-01-20 07:00:00,9,Different,Firefox,181895.5626830425,1,1.0
2754,913,4,groceries,41,F,Mumbai,desktop,net_banking,215.248.198.208,Jaipur,2025-12-01 08:00:00,6,Different,Firefox,299979.23824258544,12,1.0
2755,3446,5,food_delivery,51,M,Pune,desktop,credit_card,137.161.70.138,Pune,2025-11-28 19:45:00,1,Same as billing,Chrome,386.8403299015477,9,0.0
2756,6211,4,food_delivery,35,M,Pune,desktop,wallet,208.140.64.0,Lucknow,2025-11-18 03:30:00,8,Same as billing,Safari,10104.866810030562,18,1.0
2757,2132,0,books,65,M,Kolkata,desktop,net_banking,44.72.232.78,Pune,2025-12-19 10:30:00,8,Same as billing,Edge,14166.340085913891,3,0.0
2758,8743,3,mobile_recharge,74,F,Mumbai,desktop,net_banking,16.170.231.114,Jaipur,2026-01-08 19:00:00,3,Same as billing,Firefox,8936.007878561568,1,1.0
2759,3932,0,food_delivery,22,M,Bangalore,tablet,debit_card,84.158.169.51,Kolkata,2025-11-12 09:00:00,1,Different,Safari,6188.530295437727,9,1.0
2760,3874,3,mobile_recharge,52,M,Delhi,mobile,wallet,213.115.51.44,Bangalore,2026-02-06 23:00:00,7,Same as billing,Firefox,484.81641652115223,7,0.0
2761,7970,4,clothing,43,F,Chennai,mobile,debit_card,156.18.237.249,Bangalore,2025-10-28 22:45:00,3,Different,Firefox,12393.73140365096,12,0.0
2762,1019,6,electronics,52,M,Delhi,desktop,net_banking,239.67.198.119,Chennai,2025-11-29 15:45:00,4,Different,Chrome,113555.44871096792,1,1.0
2763,1623,4,groceries,19,F,Kolkata,desktop,debit_card,66.68.135.65,Pune,2026-01-09 16:30:00,8,Different,Safari,16384.223406517092,23,0.0
2764,4317,6,food_delivery,73,F,Pune,tablet,net_banking,80.213.220.85,Pune,2026-01-07 13:30:00,4,Same as billing,Safari,2263.508582760677,15,0.0
2765,8780,2,food_delivery,70,F,Pune,mobile,upi,43.97.231.68,Hyderabad,2026-01-22 03:00:00,6,Same as billing,Chrome,795.969176532766,7,0.0
2766,9447,4,clothing,58,M,Chennai,mobile,upi,124.166.192.143,Pune,2025-10-12 21:45:00,8,Same as billing,Edge,20018.968620362044,15,0.0
2767,8694,2,food_delivery,68,M,Pune,desktop,credit_card,32.81.249.24,Jaipur,2026-01-17 14:30:00,1,Different,Firefox,748.2115393741445,8,0.0
2768,7976,6,clothing,77,F,Pune,tablet,wallet,222.4.189.22,Pune,2025-12-01 10:15:00,6,Different,Firefox,1993.578889003694,2,0.0
2769,759,5,groceries,42,M,Chennai,mobile,wallet,97.188.2.26,Lucknow,2025-10-31 15:45:00,5,Different,Firefox,80235.67238991246,23,0.0
2770,5973,6,electronics,19,M,Hyderabad,desktop,upi,149.142.186.23,Mumbai,2026-01-11 06:15:00,8,Different,Safari,5317.782523055868,22,0.0
2771,5711,3,groceries,74,F,Hyderabad,desktop,net_banking,13.129.206.203,Jaipur,2026-01-23 12:30:00,1,Same as billing,Safari,28387.728790366476,15,1.0
2772,5391,0,electronics,24,F,Chennai,tablet,upi,7.192.171.203,Kolkata,2026-02-06 22:00:00,2,Same as billing,Edge,156908.8159549892,2,1.0
2773,4711,3,mobile_recharge,34,F,Kolkata,mobile,net_banking,152.147.106.250,Pune,2025-10-11 14:00:00,2,Different,Safari,455.34992349415114,20,0.0
2774,1789,0,clothing,61,F,Hyderabad,mobile,upi,124.108.87.45,Lucknow,2025-10-28 00:30:00,1,Different,Safari,5517.053114914239,6,0.0
2775,4925,2,groceries,18,M,Mumbai,tablet,wallet,199.138.147.170,Lucknow,2026-01-20 07:15:00,7,Same as billing,Edge,14953.19344786239,6,1.0
2776,132,4,clothing,19,M,Hyderabad,tablet,net_banking,12.191.109.91,Delhi,2026-01-03 00:30:00,3,Same as billing,Edge,2872.3932792949677,18,0.0
2777,1547,5,books,41,F,Mumbai,desktop,net_banking,149.142.195.254,Ahmedabad,2025-11-24 22:00:00,2,Different,Edge,14455.821871244789,0,1.0
2778,6331,1,books,21,M,Mumbai,tablet,upi,22.185.116.225,Hyderabad,2025-11-19 19:15:00,5,Different,Safari,178356.4839473229,4,1.0
2779,789,1,food_delivery,34,F,Hyderabad,desktop,credit_card,126.195.22.179,Hyderabad,2025-11-18 10:15:00,6,Same as billing,Safari,1398.7676582876109,9,0.0
2780,7665,0,clothing,66,M,Bangalore,desktop,wallet,73.103.42.209,Jaipur,2026-01-20 04:30:00,2,Same as billing,Chrome,20335.95267207582,1,1.0
2781,3947,4,electronics,77,F,Delhi,mobile,net_banking,70.147.170.178,Ahmedabad,2025-11-24 14:15:00,1,Same as billing,Safari,20224.93541536351,18,0.0
2782,4908,0,books,41,F,Kolkata,desktop,credit_card,197.210.180.205,Lucknow,2025-12-24 23:00:00,7,Different,Safari,2082.5841804400516,18,0.0
2783,160,2,food_delivery,24,M,Chennai,tablet,net_banking,106.25.94.75,Pune,2025-10-19 18:00:00,5,Different,Firefox,12864.84820047767,6,1.0
2784,1549,5,books,62,M,Hyderabad,desktop,wallet,188.251.194.150,Lucknow,2025-12-05 04:45:00,1,Different,Edge,214279.8050144135,2,1.0
2785,3931,3,food_delivery,37,M,Bangalore,mobile,debit_card,142.160.50.177,Bangalore,2025-11-03 00:00:00,2,Different,Chrome,2057.2845321173418,1,0.0
2786,2900,1,books,53,F,Kolkata,desktop,upi,144.217.201.36,Bangalore,2025-11-04 16:15:00,9,Same as billing,Firefox,2854.3471704036856,19,0.0
2787,6207,5,groceries,56,M,Hyderabad,mobile,upi,159.18.112.188,Pune,2026-01-09 09:45:00,2,Different,Edge,200347.57831939292,2,1.0
2788,8363,0,books,73,F,Chennai,tablet,debit_card,146.204.117.242,Ahmedabad,2025-11-22 00:15:00,2,Different,Chrome,32906.32138545207,23,1.0
2789,8359,3,food_delivery,30,M,Kolkata,tablet,upi,223.226.250.128,Delhi,2025-11-04 00:45:00,7,Same as billing,Safari,1373.8463665253746,18,0.0
2790,3656,0,clothing,60,F,Pune,desktop,credit_card,204.191.224.231,Jaipur,2025-10-07 09:00:00,7,Different,Chrome,5180.95358353594,10,0.0
2791,9859,4,groceries,74,F,Chennai,desktop,upi,133.103.17.123,Lucknow,2025-11-21 05:30:00,2,Different,Edge,4332.861593256862,7,0.0
2792,5037,4,clothing,55,M,Chennai,mobile,upi,18.150.66.208,Lucknow,2025-11-14 20:00:00,4,Same as billing,Edge,1723.9988114904797,10,0.0
2793,7265,6,food_delivery,30,F,Kolkata,desktop,wallet,20.198.122.106,Jaipur,2025-10-30 10:15:00,4,Different,Firefox,11084.064799114845,19,1.0
2794,6001,6,electronics,55,M,Chennai,mobile,net_banking,121.131.15.241,Hyderabad,2026-01-08 16:45:00,7,Different,Firefox,172673.53974625442,16,1.0
2795,2356,5,electronics,45,F,Pune,tablet,debit_card,95.204.152.152,Mumbai,2025-12-04 10:45:00,3,Same as billing,Firefox,13553.76795041532,21,0.0
2796,6791,6,food_delivery,67,M,Bangalore,mobile,wallet,157.71.192.26,Kolkata,2025-12-03 21:45:00,8,Different,Chrome,1661.1148565767953,7,0.0
2797,8415,1,food_delivery,45,M,Pune,desktop,credit_card,224.204.101.105,Delhi,2025-11-06 11:45:00,3,Same as billing,Safari,2140.953201047968,11,0.0
2798,8472,3,books,32,F,Pune,desktop,wallet,163.86.0.196,Hyderabad,2026-01-20 11:15:00,4,Same as billing,Safari,1827.8580102455926,19,0.0
2799,793,3,electronics,21,F,Bangalore,desktop,debit_card,18.246.9.185,Kolkata,2025-12-12 23:15:00,6,Same as billing,Firefox,8151.1561831974905,10,0.0
2800,2281,1,mobile_recharge,34,M,Chennai,mobile,wallet,80.93.248.224,Mumbai,2025-12-03 22:45:00,5,Same as billing,Safari,3477.8411602356177,23,1.0
2801,5259,1,electronics,33,M,Chennai,tablet,net_banking,133.229.52.172,Pune,2025-12-10 19:45:00,9,Different,Safari,17177.49576105071,21,0.0
2802,468,1,books,53,M,Bangalore,mobile,wallet,191.117.110.101,Bangalore,2025-12-25 16:15:00,6,Same as billing,Firefox,41009.74952281352,8,1.0
2803,1010,0,books,41,M,Chennai,tablet,net_banking,62.253.182.85,Hyderabad,2025-11-21 11:15:00,3,Same as billing,Chrome,12583.319052471037,19,0.0
2804,5888,3,books,61,M,Chennai,tablet,debit_card,251.39.77.89,Delhi,2025-11-14 05:15:00,3,Different,Firefox,225972.11560497357,4,1.0
2805,4421,4,books,44,M,Pune,tablet,upi,18.37.181.0,Jaipur,2025-11-30 23:45:00,6,Same as billing,Chrome,1325.5315495837358,4,0.0
2806,2007,6,food_delivery,20,M,Hyderabad,mobile,wallet,46.77.70.113,Hyderabad,2025-11-26 15:45:00,1,Different,Edge,469.9882632767082,22,0.0
2807,7374,0,groceries,46,F,Kolkata,mobile,credit_card,35.115.1.196,Jaipur,2025-10-21 04:00:00,2,Different,Safari,883.1215871431525,7,0.0
2808,4395,4,food_delivery,40,M,Hyderabad,mobile,debit_card,51.135.8.180,Chennai,2026-01-24 23:30:00,3,Same as billing,Safari,2944.3521258766227,2,0.0
2809,6088,5,groceries,50,F,Mumbai,mobile,credit_card,152.37.3.89,Jaipur,2025-12-17 18:15:00,2,Different,Chrome,2789.5333582451,7,0.0
2810,2604,2,books,59,M,Pune,desktop,net_banking,1.11.152.237,Lucknow,2025-10-12 01:30:00,1,Different,Safari,12487.90440624912,4,1.0
2811,8830,6,clothing,18,F,Bangalore,mobile,upi,214.53.202.187,Mumbai,2026-02-01 09:45:00,6,Different,Chrome,221984.38981506048,3,1.0
2812,7770,3,food_delivery,27,F,Pune,mobile,debit_card,180.159.208.54,Kolkata,2026-01-25 11:00:00,2,Same as billing,Safari,443.93890898420864,19,0.0
2813,6329,6,mobile_recharge,64,F,Delhi,tablet,net_banking,171.93.244.58,Kolkata,2026-02-08 06:45:00,6,Different,Firefox,4299.590239646103,0,1.0
2814,1074,1,electronics,70,F,Mumbai,mobile,upi,29.224.211.132,Chennai,2025-11-23 02:15:00,8,Different,Safari,162097.85378774558,0,1.0
2815,6746,0,groceries,78,F,Delhi,tablet,wallet,37.66.190.158,Lucknow,2025-11-30 11:00:00,9,Same as billing,Safari,11140.257622005265,10,1.0
2816,4362,3,clothing,52,M,Chennai,desktop,net_banking,89.34.216.198,Jaipur,2026-01-17 14:00:00,6,Different,Safari,15049.196178997332,22,1.0
2817,5420,4,groceries,72,M,Pune,tablet,wallet,67.115.227.4,Pune,2025-10-13 15:15:00,2,Same as billing,Firefox,4384.683705378046,19,0.0
2818,9990,6,clothing,28,M,Bangalore,desktop,debit_card,156.121.242.134,Chennai,2025-11-24 07:30:00,1,Same as billing,Edge,43867.517844864225,7,0.0
2819,6877,2,electronics,79,M,Mumbai,mobile,credit_card,133.116.51.237,Pune,2025-12-30 10:45:00,2,Same as billing,Edge,7850.005527980665,22,0.0
2820,1172,5,books,34,M,Delhi,desktop,upi,17.165.158.231,Bangalore,2025-11-10 15:15:00,3,Same as billing,Firefox,3786.8192758081395,23,0.0
2821,3604,4,mobile_recharge,51,M,Delhi,desktop,wallet,6.139.228.69,Pune,2025-11-18 18:00:00,4,Different,Chrome,505.6274269705672,19,0.0
2822,7988,6,electronics,58,F,Mumbai,desktop,net_banking,74.34.244.37,Ahmedabad,2025-11-10 22:45:00,3,Same as billing,Safari,8569.450389697548,23,0.0
2823,2032,2,mobile_recharge,54,F,Bangalore,tablet,credit_card,186.56.83.15,Ahmedabad,2025-11-06 15:45:00,7,Different,Safari,765.8120558645093,21,0.0
2824,9112,5,clothing,37,F,Hyderabad,mobile,net_banking,89.225.35.82,Hyderabad,2025-11-16 19:45:00,6,Same as billing,Edge,13816.43001038247,21,1.0
2825,8448,1,clothing,38,M,Chennai,tablet,net_banking,189.28.92.147,Ahmedabad,2026-01-26 15:30:00,1,Same as billing,Firefox,3360.7243142795514,6,0.0
2826,2621,1,books,34,F,Chennai,desktop,debit_card,159.32.149.225,Bangalore,2026-02-08 15:45:00,3,Different,Safari,862.1859916254093,6,0.0
2827,6128,3,books,79,M,Bangalore,mobile,wallet,107.242.17.186,Chennai,2025-11-12 13:00:00,7,Same as billing,Safari,13241.524326135092,21,0.0
2828,1054,4,clothing,48,F,Bangalore,tablet,debit_card,218.4.120.99,Bangalore,2025-12-14 18:15:00,9,Different,Chrome,9686.885681390779,17,0.0
2829,3075,3,books,52,M,Pune,desktop,upi,101.127.93.110,Bangalore,2025-12-21 13:30:00,2,Different,Safari,22059.593921509586,19,1.0
2830,3863,6,food_delivery,19,M,Chennai,tablet,net_banking,230.226.152.219,Ahmedabad,2025-10-08 17:45:00,6,Different,Edge,951.8678348793009,21,0.0
2831,3140,0,food_delivery,31,F,Chennai,tablet,credit_card,252.210.62.188,Jaipur,2025-10-26 22:45:00,5,Same as billing,Firefox,260.44291222332805,3,0.0
2832,1659,6,food_delivery,39,F,Hyderabad,desktop,debit_card,108.48.69.90,Hyderabad,2026-01-06 05:30:00,5,Same as billing,Safari,1959.868067015059,13,0.0
2833,6307,1,clothing,68,F,Bangalore,desktop,wallet,246.134.18.222,Jaipur,2025-12-16 02:15:00,6,Different,Chrome,41292.68138876298,2,1.0
2834,8127,1,electronics,26,F,Kolkata,tablet,wallet,83.8.102.227,Lucknow,2026-01-06 02:30:00,1,Same as billing,Chrome,193814.8835285711,4,1.0
2835,7814,4,mobile_recharge,47,M,Chennai,mobile,debit_card,101.62.255.41,Jaipur,2026-01-07 11:45:00,8,Same as billing,Edge,62.6811004866862,20,0.0
2836,8028,3,books,47,F,Kolkata,tablet,upi,223.145.107.162,Pune,2026-02-07 18:00:00,4,Same as billing,Safari,95552.02498746025,16,0.0
2837,2000,6,clothing,40,F,Kolkata,tablet,wallet,34.160.184.228,Hyderabad,2025-11-06 05:15:00,8,Different,Edge,11269.59826233523,11,1.0
2838,1023,3,food_delivery,49,M,Pune,mobile,net_banking,33.7.196.93,Pune,2025-11-28 17:15:00,2,Same as billing,Safari,749.6221454000578,11,0.0
2839,8272,3,books,71,M,Bangalore,desktop,net_banking,114.129.156.140,Hyderabad,2025-10-15 08:15:00,3,Different,Safari,12362.116047097928,20,1.0
2840,2455,4,books,36,M,Mumbai,desktop,upi,218.245.31.218,Bangalore,2025-10-29 06:30:00,1,Different,Firefox,17887.152087762654,5,1.0
2841,9257,6,food_delivery,73,F,Bangalore,mobile,net_banking,62.216.64.228,Mumbai,2026-01-15 05:15:00,5,Different,Chrome,9949.477132344902,7,1.0
2842,4325,1,groceries,65,F,Delhi,desktop,debit_card,248.51.105.195,Lucknow,2025-12-05 02:30:00,7,Different,Edge,19582.075441699206,13,0.0
2843,6369,6,electronics,74,M,Pune,tablet,credit_card,107.127.34.179,Mumbai,2025-10-14 17:30:00,9,Different,Safari,96345.73447572008,5,1.0
2844,9756,4,groceries,30,M,Hyderabad,tablet,wallet,232.111.225.79,Mumbai,2026-01-23 23:15:00,5,Same as billing,Chrome,21647.3081164104,2,1.0
2845,4370,3,groceries,72,F,Kolkata,mobile,net_banking,95.200.21.25,Mumbai,2025-12-01 12:15:00,2,Different,Firefox,3248.9631572918797,17,0.0
2846,2420,0,books,60,M,Pune,tablet,upi,88.179.89.55,Pune,2026-01-31 22:00:00,9,Different,Edge,18058.01543278766,23,1.0
2847,6717,6,food_delivery,18,M,Mumbai,tablet,wallet,193.206.241.13,Bangalore,2026-02-08 22:30:00,9,Different,Firefox,3221.889307772444,4,1.0
2848,7693,1,clothing,30,F,Chennai,mobile,net_banking,148.182.78.201,Bangalore,2026-01-01 10:30:00,4,Same as billing,Firefox,5698.944931421061,18,0.0
2849,5745,4,mobile_recharge,67,F,Hyderabad,tablet,upi,191.64.236.120,Chennai,2026-01-31 19:30:00,3,Same as billing,Edge,486.29200281300854,2,0.0
2850,6314,2,clothing,67,F,Chennai,tablet,upi,38.129.12.44,Chennai,2025-12-29 20:15:00,9,Different,Firefox,14427.574138997485,6,0.0
2851,7870,5,groceries,79,F,Kolkata,desktop,net_banking,213.1.248.144,Hyderabad,2026-01-12 04:30:00,2,Different,Edge,45044.19439601179,5,1.0
2852,3941,6,clothing,52,F,Delhi,desktop,credit_card,39.20.231.107,Lucknow,2025-12-03 03:00:00,1,Same as billing,Firefox,8191.141284628358,16,0.0
2853,9528,6,food_delivery,68,F,Mumbai,mobile,debit_card,207.244.87.176,Bangalore,2025-11-05 15:45:00,6,Same as billing,Firefox,1809.9096646780135,13,0.0
2854,4051,2,groceries,74,F,Chennai,desktop,credit_card,247.230.7.174,Hyderabad,2026-01-12 11:45:00,5,Same as billing,Safari,273374.38635263767,0,1.0
2855,3748,0,books,42,M,Kolkata,tablet,net_banking,165.118.121.53,Lucknow,2025-11-01 19:30:00,8,Same as billing,Edge,4765.810881872606,11,0.0
2856,8117,2,food_delivery,53,F,Delhi,mobile,upi,143.196.70.214,Hyderabad,2025-10-14 10:45:00,8,Same as billing,Firefox,470.91019051990577,14,0.0
2857,3141,1,food_delivery,40,F,Chennai,tablet,wallet,132.221.189.213,Ahmedabad,2026-01-09 06:15:00,3,Same as billing,Safari,12174.647967162195,4,1.0
2858,1715,4,food_delivery,58,M,Pune,tablet,debit_card,189.32.19.47,Ahmedabad,2026-02-06 21:00:00,9,Different,Chrome,6751.958642075223,12,1.0
2859,2546,0,clothing,55,F,Hyderabad,mobile,wallet,41.44.52.162,Chennai,2025-12-11 10:00:00,3,Different,Safari,13103.87153534524,12,0.0
2860,7841,6,clothing,33,M,Kolkata,mobile,debit_card,106.128.56.169,Pune,2026-01-04 20:15:00,7,Different,Firefox,11606.001730391798,14,0.0
2861,5290,4,electronics,62,M,Mumbai,tablet,credit_card,162.243.191.216,Delhi,2025-12-08 21:15:00,3,Different,Chrome,152180.31262392784,22,1.0
2862,2906,2,electronics,26,F,Kolkata,mobile,credit_card,53.227.239.24,Pune,2025-11-25 04:00:00,4,Same as billing,Edge,20015.402524288053,3,0.0
2863,9174,1,food_delivery,27,F,Bangalore,tablet,upi,73.193.136.27,Jaipur,2025-10-28 18:15:00,9,Same as billing,Edge,2232.1028032927006,8,0.0
2864,5045,3,food_delivery,48,F,Bangalore,mobile,credit_card,228.243.173.89,Delhi,2025-11-08 18:30:00,3,Different,Firefox,8199.627952920648,3,1.0
2865,780,1,mobile_recharge,69,F,Hyderabad,tablet,net_banking,134.151.97.131,Mumbai,2026-01-05 22:45:00,7,Different,Safari,5822.159993167787,1,1.0
2866,1112,0,clothing,56,M,Chennai,tablet,wallet,100.10.217.61,Delhi,2025-11-25 15:00:00,4,Different,Edge,11306.41538168125,23,1.0
2867,4334,6,groceries,58,F,Hyderabad,mobile,debit_card,39.35.169.253,Bangalore,2025-12-28 14:30:00,8,Different,Chrome,2964.8293468002666,10,0.0
2868,3089,2,groceries,18,F,Chennai,tablet,debit_card,223.183.159.74,Bangalore,2025-10-26 02:30:00,8,Same as billing,Edge,165705.62135178194,20,1.0
2869,1229,2,electronics,43,F,Pune,desktop,wallet,193.75.57.1,Lucknow,2025-12-19 05:30:00,8,Different,Firefox,43945.54911590579,23,1.0
2870,5939,3,books,52,M,Chennai,tablet,net_banking,213.140.4.145,Jaipur,2025-12-10 10:30:00,2,Same as billing,Chrome,287736.2507368543,3,1.0
2871,2414,0,books,49,M,Kolkata,desktop,wallet,86.10.167.181,Kolkata,2026-01-13 20:30:00,4,Different,Safari,15560.08462452286,23,1.0
2872,3513,1,clothing,39,F,Kolkata,desktop,debit_card,244.219.112.226,Delhi,2026-01-06 02:15:00,1,Same as billing,Edge,4646.114506389172,20,0.0
2873,7737,3,food_delivery,70,M,Delhi,mobile,upi,15.206.5.170,Pune,2025-12-24 01:45:00,8,Same as billing,Safari,872.8298759970118,22,0.0
2874,4775,2,electronics,30,F,Kolkata,desktop,debit_card,157.21.180.181,Mumbai,2025-11-30 08:45:00,7,Different,Chrome,87682.54336204706,6,0.0
2875,9268,5,mobile_recharge,64,F,Pune,desktop,wallet,135.2.117.20,Ahmedabad,2025-11-12 18:00:00,8,Same as billing,Safari,131.94256752508085,6,0.0
2876,3267,4,books,42,M,Pune,mobile,credit_card,81.51.65.63,Bangalore,2026-01-01 15:00:00,3,Different,Safari,292618.6673145637,4,1.0
2877,8274,4,groceries,76,M,Kolkata,desktop,debit_card,115.103.82.222,Jaipur,2025-11-01 21:15:00,1,Same as billing,Chrome,14242.971585342028,23,1.0
2878,3146,3,clothing,67,M,Pune,tablet,credit_card,155.118.30.203,Delhi,2026-01-24 19:00:00,1,Different,Edge,15149.46642406981,22,1.0
2879,1624,5,groceries,74,M,Mumbai,desktop,credit_card,0.15.25.5,Mumbai,2025-11-10 02:30:00,6,Same as billing,Edge,187167.31488958636,1,1.0
2880,7262,6,groceries,30,F,Delhi,desktop,net_banking,202.168.140.149,Chennai,2026-02-07 10:30:00,9,Different,Chrome,588.1098205891869,8,0.0
2881,259,5,food_delivery,29,M,Chennai,mobile,credit_card,157.109.201.72,Hyderabad,2025-11-08 15:15:00,9,Same as billing,Firefox,1884.3275288462303,2,0.0
2882,9767,1,clothing,47,M,Pune,tablet,credit_card,160.96.219.213,Kolkata,2025-10-26 15:30:00,3,Same as billing,Firefox,2572.6416415455765,12,0.0
2883,2658,3,groceries,58,F,Bangalore,tablet,upi,46.24.56.78,Bangalore,2025-10-07 05:45:00,4,Same as billing,Safari,1337.739775704408,9,0.0
2884,482,3,books,54,M,Kolkata,mobile,debit_card,170.64.110.155,Mumbai,2025-12-04 10:30:00,1,Different,Chrome,25947.19241537057,7,1.0
2885,3286,1,electronics,54,M,Kolkata,tablet,net_banking,46.194.180.60,Ahmedabad,2026-01-15 16:30:00,6,Different,Chrome,15584.401885351017,21,0.0
2886,9030,0,books,61,M,Kolkata,desktop,debit_card,230.196.181.115,Pune,2025-10-20 15:15:00,4,Different,Safari,614.6694119954035,16,0.0
2887,8207,5,electronics,56,F,Bangalore,mobile,upi,220.50.192.74,Bangalore,2025-12-06 05:15:00,3,Different,Chrome,17324.525155671363,19,0.0
2888,2225,1,food_delivery,59,M,Chennai,desktop,upi,159.206.69.14,Chennai,2025-10-15 05:15:00,6,Same as billing,Safari,2683.1865342306855,7,0.0
2889,5685,0,electronics,34,M,Kolkata,mobile,debit_card,27.169.46.160,Delhi,2025-11-08 17:45:00,1,Same as billing,Safari,197185.5029144079,0,1.0
2890,9773,2,groceries,66,F,Chennai,desktop,net_banking,28.172.26.24,Delhi,2025-11-24 17:00:00,6,Different,Firefox,24544.278026444743,16,1.0
2891,6439,4,mobile_recharge,43,M,Hyderabad,desktop,debit_card,35.223.118.203,Chennai,2026-01-31 03:30:00,9,Same as billing,Chrome,302.70621799713604,22,0.0
2892,6158,0,food_delivery,68,M,Pune,desktop,upi,155.208.175.191,Kolkata,2025-12-17 02:15:00,6,Same as billing,Firefox,472.83024380029894,5,0.0
2893,4969,0,electronics,66,F,Hyderabad,mobile,debit_card,211.23.7.127,Mumbai,2025-11-02 04:30:00,7,Same as billing,Chrome,66661.04760664172,3,1.0
2894,2019,2,food_delivery,76,F,Mumbai,desktop,wallet,198.34.133.200,Hyderabad,2026-01-29 12:30:00,6,Different,Firefox,9856.80356899375,13,1.0
2895,9697,1,groceries,60,M,Chennai,desktop,credit_card,159.97.78.85,Jaipur,2026-01-02 10:45:00,7,Same as billing,Chrome,42696.107307111975,15,0.0
2896,7974,6,groceries,55,M,Pune,desktop,credit_card,111.239.40.215,Bangalore,2026-01-23 04:15:00,5,Same as billing,Safari,2873.169043238414,3,0.0
2897,659,5,clothing,76,M,Kolkata,tablet,credit_card,224.138.17.183,Pune,2026-01-06 14:30:00,8,Different,Edge,172475.34954724985,1,1.0
2898,7520,0,books,63,F,Pune,mobile,upi,223.22.247.56,Hyderabad,2025-12-25 20:30:00,3,Different,Safari,11108.432964314146,6,0.0
2899,1471,6,mobile_recharge,28,F,Mumbai,mobile,debit_card,73.225.214.112,Chennai,2025-11-26 21:15:00,6,Same as billing,Safari,534.5009089560228,18,0.0
2900,5772,5,clothing,45,M,Delhi,desktop,credit_card,164.25.60.167,Hyderabad,2026-01-17 01:00:00,1,Different,Chrome,10502.777769249142,4,1.0
2901,5151,1,books,59,F,Hyderabad,desktop,upi,27.127.113.195,Delhi,2025-10-27 09:15:00,8,Same as billing,Safari,21513.718023741727,9,0.0
2902,8684,4,mobile_recharge,38,F,Mumbai,desktop,upi,250.59.166.191,Delhi,2025-11-10 10:15:00,7,Different,Safari,83.40884861672723,17,0.0
2903,6247,2,food_delivery,60,M,Bangalore,desktop,upi,182.230.162.122,Delhi,2026-02-03 07:45:00,4,Different,Safari,8645.632879833473,5,1.0
2904,3722,5,electronics,75,F,Hyderabad,desktop,wallet,69.93.93.215,Hyderabad,2025-11-29 18:45:00,2,Different,Firefox,28410.27260457399,0,1.0
2905,6797,0,groceries,57,M,Hyderabad,desktop,credit_card,92.196.206.178,Kolkata,2025-12-17 03:15:00,1,Different,Safari,42897.628197765815,1,0.0
2906,3055,5,clothing,76,F,Bangalore,mobile,upi,31.220.232.121,Mumbai,2026-01-24 12:15:00,5,Different,Edge,12322.95164696647,12,1.0
2907,8091,6,electronics,55,M,Mumbai,tablet,upi,253.111.237.233,Hyderabad,2026-01-18 16:45:00,2,Different,Safari,6556.647434768893,17,0.0
2908,1054,1,mobile_recharge,29,F,Chennai,desktop,debit_card,76.242.254.90,Jaipur,2025-10-21 12:45:00,3,Different,Safari,7103.675804192665,21,1.0
2909,4429,4,food_delivery,73,M,Bangalore,desktop,credit_card,25.59.238.163,Delhi,2026-01-22 23:30:00,2,Same as billing,Edge,9525.957435219818,1,1.0
2910,3083,3,mobile_recharge,64,M,Chennai,tablet,credit_card,164.158.199.32,Jaipur,2025-12-24 08:00:00,2,Different,Safari,5101.650495734945,22,1.0
2911,8805,1,clothing,19,M,Pune,desktop,wallet,202.27.47.210,Pune,2025-12-28 19:00:00,4,Same as billing,Edge,14396.23228505596,4,1.0
2912,8691,3,food_delivery,49,F,Delhi,tablet,net_banking,57.95.28.6,Mumbai,2026-02-08 06:15:00,1,Different,Chrome,2266.204137137184,15,0.0
2913,8309,0,food_delivery,23,F,Pune,mobile,net_banking,173.76.121.142,Hyderabad,2026-01-13 15:00:00,6,Different,Safari,10464.827921484159,4,1.0
