transaction_id,user_id,day_of_week,category,age,gender,country,device,payment_method,ip_address,location,transaction_time,item_quantity,shipping_address,browser_info,amount,hour,is_fraud
1714,6813,5,food_delivery,71,F,Pune,mobile,credit_card,164.144.6.120,Lucknow,2025-12-18 19:15:00,9,Different,Edge,57962.76582658949,14,0.0
1715,5513,6,electronics,39,M,Chennai,tablet,net_banking,104.17.71.2,Ahmedabad,2025-11-01 21:45:00,8,Same as billing,Firefox,2089.830746406794,8,0.0
1716,4108,5,food_delivery,74,F,Kolkata,mobile,upi,71.75.147.13,Ahmedabad,2025-11-05 14:00:00,8,Same as billing,Chrome,9268.099227571218,3,0.0
1717,8511,5,books,29,M,Chennai,mobile,upi,96.115.213.176,Hyderabad,2025-11-21 02:15:00,7,Same as billing,Edge,848.7633339230373,12,0.0
1718,885,0,groceries,28,F,Bangalore,mobile,debit_card,250.183.162.212,Jaipur,2025-11-06 12:30:00,1,Same as billing,Chrome,6372.126103461471,9,0.0
1719,4322,5,food_delivery,62,M,Delhi,tablet,credit_card,153.49.157.84,Kolkata,2025-12-12 22:00:00,2,Different,Firefox,4566.637185363565,21,0.0
1720,8274,3,books,62,F,Mumbai,desktop,wallet,115.103.82.222,Chennai,2025-11-01 21:15:00,4,Different,Firefox,2630.474349079613,7,0.0
1721,7702,5,food_delivery,36,F,Kolkata,tablet,upi,29.71.183.112,Kolkata,2025-12-05 20:45:00,1,Different,Safari,13514.131081215275,19,0.0
1722,360,6,food_delivery,75,M,Mumbai,mobile,credit_card,84.252.71.209,Chennai,2025-10-16 04:45:00,3,Different,Safari,262372.26413118886,7,1.0
1723,9136,1,mobile_recharge,22,M,Pune,desktop,credit_card,50.51.22.93,Lucknow,2025-11-27 04:30:00,5,Different,Safari,4018.7590723287494,13,0.0
1724,5407,4,food_delivery,19,M,Hyderabad,desktop,upi,177.83.191.139,Lucknow,2025-12-10 16:30:00,8,Different,Edge,1818.6828766791896,11,0.0
1725,8624,0,books,78,F,Mumbai,desktop,upi,247.143.4.89,Lucknow,2026-01-14 18:30:00,3,Same as billing,Firefox,4515.994636636222,18,0.0
1726,9661,0,electronics,32,M,Hyderabad,mobile,debit_card,162.249.18.35,Ahmedabad,2025-10-09 04:45:00,8,Different,Chrome,4092.824851817843,10,0.0
1727,2560,4,mobile_recharge,44,F,Pune,desktop,wallet,90.42.72.35,Lucknow,2025-10-30 16:45:00,2,Same as billing,Safari,1077.5214374921857,9,0.0
1728,8009,5,electronics,60,M,Kolkata,tablet,net_banking,175.177.247.2,Ahmedabad,2025-10-31 06:00:00,8,Same as billing,Firefox,2016.291589730444,16,0.0
1729,4081,5,clothing,69,F,Chennai,tablet,credit_card,164.28.59.208,Bangalore,2025-11-27 13:30:00,6,Different,Chrome,4608.295213854929,9,0.0
1730,6699,5,mobile_recharge,50,F,Hyderabad,mobile,net_banking,15.130.242.196,Hyderabad,2025-11-10 13:45:00,7,Different,Safari,2814.8298282759206,19,0.0
1731,5031,3,clothing,33,F,Hyderabad,desktop,debit_card,13.78.253.8,Lucknow,2026-01-17 10:30:00,8,Different,Firefox,39827.489650245705,1,1.0
1732,3680,3,food_delivery,65,F,Delhi,mobile,debit_card,10.207.246.252,Bangalore,2025-11-23 23:45:00,5,Different,Safari,10427.708845608326,5,1.0
1733,7661,4,food_delivery,75,F,Bangalore,mobile,debit_card,234.44.41.200,Jaipur,2025-10-21 23:30:00,3,Same as billing,Safari,1536.4570609231987,11,0.0
1734,9067,1,food_delivery,53,F,Delhi,tablet,credit_card,60.238.157.81,Hyderabad,2025-10-11 20:45:00,5,Different,Safari,4826.541841209146,16,0.0
1735,8565,2,books,63,F,Bangalore,mobile,net_banking,215.81.125.112,Jaipur,2025-12-02 22:30:00,4,Same as billing,Chrome,12642.289029923857,2,0.0
1736,9884,1,food_delivery,52,M,Hyderabad,tablet,wallet,24.129.60.251,Jaipur,2025-11-10 16:15:00,6,Different,Safari,2569.448513865673,15,0.0
1737,5629,6,books,54,M,Bangalore,tablet,net_banking,27.215.64.229,Mumbai,2025-12-06 17:00:00,8,Same as billing,Edge,42097.76820623677,3,1.0
1738,5973,5,electronics,45,F,Delhi,mobile,upi,138.30.181.72,Bangalore,2026-01-04 15:45:00,7,Same as billing,Safari,1238.9983051475858,16,0.0
1739,870,4,clothing,57,F,Delhi,desktop,upi,61.183.106.231,Jaipur,2025-10-14 06:00:00,1,Same as billing,Firefox,2107.78414176736,12,0.0
1740,9606,1,clothing,50,M,Bangalore,mobile,net_banking,224.186.159.211,Jaipur,2025-12-21 16:45:00,9,Different,Edge,9839.84444860488,5,1.0
1741,834,2,clothing,78,M,Chennai,mobile,wallet,185.166.228.194,Bangalore,2026-01-10 06:00:00,5,Different,Edge,4915.741891795483,7,0.0
1742,3362,3,groceries,60,M,Delhi,mobile,credit_card,69.226.215.251,Mumbai,2025-12-31 05:00:00,9,Different,Firefox,118014.94195248325,4,1.0
1743,3587,5,food_delivery,19,M,Mumbai,desktop,net_banking,126.33.194.132,Hyderabad,2026-01-18 12:30:00,1,Same as billing,Chrome,22645.08432005402,0,1.0
1744,7306,3,books,41,F,Pune,tablet,upi,143.238.40.45,Pune,2025-10-20 16:30:00,4,Same as billing,Chrome,6833.337386480469,4,1.0
1745,2647,6,electronics,59,M,Kolkata,desktop,debit_card,240.63.179.237,Mumbai,2025-10-30 23:15:00,6,Different,Safari,4817.352605881814,19,0.0
1746,7102,2,groceries,39,M,Bangalore,mobile,net_banking,11.200.172.216,Lucknow,2025-10-28 05:45:00,4,Same as billing,Edge,32659.76227736321,10,1.0
1747,3076,1,electronics,27,F,Chennai,desktop,debit_card,32.144.240.130,Hyderabad,2025-12-20 01:00:00,3,Different,Edge,6048.557167291649,1,1.0
1748,9707,6,electronics,32,F,Chennai,desktop,net_banking,180.160.194.58,Ahmedabad,2025-11-14 04:30:00,6,Same as billing,Edge,22924.956418891856,17,0.0
1749,9164,0,mobile_recharge,53,M,Mumbai,desktop,debit_card,162.112.94.34,Jaipur,2025-10-16 12:30:00,8,Different,Firefox,4894.20579085761,18,0.0
1750,7049,6,clothing,53,M,Pune,mobile,wallet,119.51.194.142,Jaipur,2025-10-07 03:00:00,4,Different,Safari,16497.137257553404,12,0.0
1751,7477,6,mobile_recharge,41,F,Delhi,desktop,credit_card,194.159.146.53,Mumbai,2026-01-04 09:45:00,1,Same as billing,Edge,22882.09476727825,23,1.0
1752,3543,3,electronics,75,F,Kolkata,tablet,debit_card,243.139.225.227,Lucknow,2025-12-12 22:45:00,1,Same as billing,Firefox,1228.1876172508664,11,0.0
1753,1059,4,electronics,49,M,Kolkata,tablet,debit_card,167.78.155.49,Pune,2025-10-23 00:00:00,7,Same as billing,Chrome,1525.8110939712126,6,0.0
1754,3679,2,books,37,F,Hyderabad,mobile,credit_card,157.150.65.90,Bangalore,2025-10-14 16:00:00,8,Same as billing,Edge,3898.040852160025,16,0.0
1755,918,3,food_delivery,43,F,Pune,desktop,credit_card,14.244.43.80,Pune,2025-12-31 10:15:00,4,Different,Edge,5446.835090725646,2,1.0
1756,5302,0,books,74,M,Delhi,mobile,wallet,253.187.169.130,Delhi,2026-01-05 03:00:00,9,Different,Safari,19826.191839309722,8,0.0
1757,2838,4,electronics,37,M,Pune,tablet,net_banking,19.89.213.90,Kolkata,2025-10-11 17:15:00,6,Different,Edge,2884.147612487671,6,0.0
1758,7343,1,groceries,24,M,Pune,tablet,debit_card,189.239.199.137,Mumbai,2025-11-21 06:15:00,6,Different,Firefox,3518.8616899648055,10,0.0
1759,2236,5,electronics,32,F,Mumbai,mobile,upi,235.169.19.44,Pune,2025-10-16 15:45:00,8,Different,Firefox,3976.1686664689005,13,0.0
1760,7548,3,mobile_recharge,24,F,Mumbai,mobile,upi,8.161.142.246,Mumbai,2025-12-11 12:45:00,1,Same as billing,Edge,33253.76949231338,1,1.0
1761,6845,1,groceries,75,M,Kolkata,mobile,upi,71.223.159.168,Chennai,2026-01-01 06:15:00,2,Different,Firefox,576.5171568440428,15,0.0
1762,986,1,mobile_recharge,48,F,Mumbai,tablet,debit_card,145.149.36.182,Hyderabad,2026-01-05 20:30:00,2,Different,Safari,2131.402704840691,1,0.0
1763,9396,6,books,53,F,Mumbai,tablet,net_banking,38.139.97.24,Bangalore,2025-12-13 10:15:00,7,Different,Firefox,3052.7581114593772,8,0.0
1764,3990,6,food_delivery,78,M,Hyderabad,mobile,upi,61.126.115.32,Delhi,2025-10-07 09:15:00,5,Different,Firefox,4867.056463045758,6,0.0
1765,3930,4,books,65,M,Hyderabad,mobile,net_banking,90.61.183.123,Bangalore,2025-12-06 02:30:00,8,Different,Firefox,4203.355992126291,17,0.0
1766,6609,6,books,55,M,Pune,desktop,net_banking,120.179.55.39,Pune,2025-11-02 14:30:00,4,Same as billing,Chrome,2870.702991712665,16,0.0
1767,6097,2,food_delivery,52,M,Delhi,tablet,upi,208.215.32.17,Jaipur,2025-12-25 12:00:00,9,Same as billing,Edge,4027.1383344212672,16,0.0
1768,9637,0,clothing,58,F,Mumbai,desktop,wallet,164.56.79.178,Mumbai,2026-01-19 03:30:00,5,Same as billing,Chrome,1019.3848957064675,21,0.0
1769,3932,2,books,56,F,Kolkata,tablet,upi,205.248.38.137,Hyderabad,2025-12-14 23:00:00,6,Same as billing,Firefox,1521.6697222160444,9,0.0
1770,4133,5,food_delivery,19,M,Mumbai,mobile,debit_card,176.108.211.72,Kolkata,2025-10-16 19:00:00,3,Different,Edge,442718.2713208686,14,1.0
1771,3014,4,books,25,M,Bangalore,mobile,debit_card,114.152.253.213,Jaipur,2025-12-23 01:30:00,9,Same as billing,Chrome,1988.7238663893518,12,0.0
1772,169,3,clothing,79,F,Hyderabad,desktop,credit_card,32.22.135.25,Mumbai,2025-12-09 20:00:00,3,Same as billing,Edge,6565.22876796519,17,0.0
1773,3918,2,groceries,41,F,Delhi,desktop,wallet,229.245.210.116,Delhi,2026-01-17 09:15:00,3,Same as billing,Chrome,34792.46305190942,0,1.0
1774,4593,0,mobile_recharge,35,F,Delhi,tablet,wallet,110.143.91.134,Pune,2025-11-03 22:00:00,3,Same as billing,Firefox,4939.584320044623,8,0.0
1775,3658,4,electronics,62,F,Chennai,tablet,wallet,94.204.73.165,Hyderabad,2025-11-21 08:30:00,8,Same as billing,Edge,3377.5144503549477,12,0.0
1776,7637,2,books,40,M,Kolkata,tablet,upi,191.48.86.0,Kolkata,2025-11-07 20:30:00,3,Different,Edge,4546.874312641923,18,0.0
1777,1203,2,books,60,F,Mumbai,desktop,wallet,133.200.92.6,Delhi,2025-12-28 02:00:00,4,Same as billing,Safari,108.99813823494674,4,0.0
1778,4264,4,groceries,42,M,Kolkata,desktop,credit_card,162.113.53.254,Lucknow,2025-10-14 16:30:00,2,Different,Safari,518.3570570207245,2,0.0
1779,5434,6,mobile_recharge,53,M,Hyderabad,tablet,wallet,8.106.73.203,Hyderabad,2025-10-12 14:30:00,3,Same as billing,Edge,4653.023744753082,18,0.0
1780,1172,0,groceries,30,F,Kolkata,tablet,upi,17.165.158.231,Hyderabad,2025-11-10 15:15:00,1,Different,Chrome,3751.5244692513193,16,0.0
1781,4431,4,clothing,33,M,Mumbai,mobile,net_banking,42.69.93.224,Ahmedabad,2025-11-20 03:45:00,1,Different,Firefox,32756.696300020394,23,1.0
1782,5470,1,books,46,M,Chennai,desktop,upi,248.59.36.120,Pune,2025-10-21 14:00:00,6,Different,Edge,122.97436629601738,23,0.0
1783,6211,3,mobile_recharge,76,M,Chennai,desktop,wallet,208.140.64.0,Pune,2025-11-18 03:30:00,9,Same as billing,Edge,3632.852893629234,22,1.0
1784,8964,0,mobile_recharge,35,M,Mumbai,mobile,debit_card,150.189.115.193,Mumbai,2025-11-29 12:15:00,4,Same as billing,Chrome,1589.7539052361603,20,0.0
1785,2717,2,food_delivery,51,F,Delhi,mobile,debit_card,186.203.81.105,Delhi,2025-11-20 01:15:00,9,Same as billing,Safari,3901.699618845931,9,0.0
1786,5121,4,groceries,36,F,Chennai,desktop,credit_card,64.187.254.0,Pune,2025-11-19 15:45:00,8,Different,Firefox,2768.5341942852388,19,0.0
1787,8227,5,mobile_recharge,42,M,Kolkata,tablet,wallet,25.111.78.178,Kolkata,2026-01-10 05:30:00,9,Same as billing,Edge,8954.38152718551,4,1.0
1788,4412,4,mobile_recharge,76,F,Mumbai,desktop,wallet,50.116.153.140,Mumbai,2025-12-03 16:30:00,6,Different,Firefox,429.6982088156101,12,0.0
1789,1087,3,electronics,29,M,Mumbai,desktop,credit_card,61.222.178.91,Pune,2025-11-04 01:00:00,7,Different,Firefox,244347.80602778844,17,1.0
1790,6993,0,groceries,41,F,Chennai,desktop,wallet,208.194.6.120,Lucknow,2025-12-01 15:00:00,4,Same as billing,Edge,20726.599225582162,13,0.0
1791,440,0,clothing,26,F,Mumbai,tablet,credit_card,131.125.158.156,Kolkata,2026-01-18 07:15:00,4,Different,Edge,3734.406865665403,16,0.0
1792,5634,4,mobile_recharge,28,M,Mumbai,mobile,wallet,218.44.134.128,Bangalore,2025-12-25 21:30:00,8,Different,Chrome,160.9395025683279,13,0.0
1793,2808,1,electronics,59,F,Bangalore,tablet,upi,34.136.88.191,Hyderabad,2026-01-10 13:15:00,4,Same as billing,Firefox,1050.530464735456,8,0.0
1794,4214,3,food_delivery,75,F,Pune,mobile,debit_card,98.11.129.232,Pune,2025-10-25 19:45:00,9,Different,Edge,3953.2336483266063,7,0.0
1795,4733,5,groceries,52,F,Mumbai,tablet,upi,236.248.19.164,Kolkata,2025-11-29 05:45:00,3,Same as billing,Safari,1098.9979835446625,12,0.0
1796,5267,0,clothing,42,F,Pune,tablet,credit_card,205.89.58.100,Kolkata,2025-11-17 13:15:00,7,Same as billing,Chrome,2532.6045453588586,19,0.0
1797,760,2,clothing,20,F,Kolkata,desktop,upi,12.111.190.12,Jaipur,2025-11-11 23:45:00,6,Same as billing,Edge,27852.637585408687,4,1.0
1798,542,0,mobile_recharge,43,F,Bangalore,mobile,credit_card,191.8.223.16,Chennai,2025-11-06 06:45:00,5,Different,Safari,18156.194238240045,7,1.0
1799,7846,2,groceries,35,M,Mumbai,mobile,net_banking,187.133.78.16,Pune,2025-12-15 06:45:00,4,Different,Firefox,4072.2293379029124,15,0.0
1800,6720,2,books,52,M,Hyderabad,mobile,debit_card,185.20.212.87,Pune,2026-01-01 07:45:00,8,Same as billing,Firefox,4678.2199631019175,5,0.0
1801,1089,6,books,64,F,Bangalore,desktop,credit_card,150.188.75.250,Ahmedabad,2025-12-11 01:00:00,1,Different,Firefox,2307.29103118655,14,0.0
1802,5474,3,groceries,34,F,Hyderabad,desktop,net_banking,158.168.48.188,Jaipur,2025-11-04 02:15:00,3,Same as billing,Edge,94441.57637057829,6,0.0
1803,3745,0,electronics,66,F,Mumbai,tablet,credit_card,84.220.71.13,Ahmedabad,2025-11-17 20:00:00,5,Different,Safari,584.6525491297298,3,0.0
1804,2394,6,mobile_recharge,75,F,Pune,tablet,wallet,173.122.68.144,Hyderabad,2025-11-21 04:45:00,5,Same as billing,Edge,4266.898765210307,5,1.0
1805,2502,3,electronics,19,F,Mumbai,mobile,credit_card,133.98.224.150,Ahmedabad,2025-11-24 09:15:00,5,Same as billing,Chrome,575.6879384429978,2,0.0
1806,7674,5,electronics,64,F,Delhi,tablet,debit_card,236.135.54.223,Jaipur,2025-12-26 14:45:00,1,Different,Firefox,4064.166966433249,1,1.0
1807,7876,5,mobile_recharge,76,F,Hyderabad,tablet,wallet,200.40.140.139,Mumbai,2025-12-19 20:45:00,2,Same as billing,Safari,24940.909398775068,18,0.0
1808,2153,3,food_delivery,46,F,Delhi,mobile,net_banking,62.227.156.209,Ahmedabad,2025-11-24 21:00:00,9,Different,Safari,98721.51539613512,18,0.0
1809,4393,5,food_delivery,46,F,Mumbai,mobile,net_banking,210.41.47.31,Bangalore,2025-10-25 02:45:00,8,Same as billing,Firefox,3715.0692208954297,22,0.0
1810,7357,6,clothing,22,F,Mumbai,tablet,credit_card,151.110.65.67,Pune,2025-12-02 07:30:00,9,Different,Safari,641.0807296015856,18,0.0
1811,5554,5,books,61,M,Bangalore,tablet,net_banking,29.112.221.216,Chennai,2025-11-23 19:00:00,5,Same as billing,Chrome,255.45751485406484,12,0.0
1812,6787,4,food_delivery,28,M,Kolkata,mobile,net_banking,153.73.21.235,Chennai,2025-11-08 13:15:00,3,Same as billing,Firefox,293277.99529687286,9,1.0
1813,671,0,electronics,65,M,Pune,mobile,wallet,148.23.31.97,Jaipur,2025-10-29 11:15:00,3,Same as billing,Safari,3819.2903216115133,17,0.0
1814,1884,3,mobile_recharge,33,M,Delhi,desktop,debit_card,163.146.144.146,Pune,2025-12-01 13:15:00,1,Same as billing,Firefox,3631.008920508549,21,0.0
1815,9549,2,groceries,19,M,Chennai,desktop,wallet,163.63.152.156,Chennai,2026-01-04 23:00:00,9,Same as billing,Safari,14723.363933658373,6,0.0
1816,9208,3,food_delivery,42,M,Delhi,desktop,debit_card,26.150.195.205,Mumbai,2025-10-26 00:15:00,4,Different,Edge,4810.270874294186,14,0.0
1817,9054,4,food_delivery,78,F,Mumbai,mobile,net_banking,93.4.17.170,Hyderabad,2025-11-20 01:30:00,2,Same as billing,Edge,7098.904002841582,8,0.0
1818,8545,3,mobile_recharge,76,F,Delhi,mobile,upi,51.42.42.4,Chennai,2025-11-12 07:45:00,9,Same as billing,Chrome,406271.50106545276,1,1.0
1819,166,0,groceries,77,M,Pune,tablet,credit_card,29.155.120.202,Kolkata,2026-01-09 07:15:00,8,Different,Safari,24589.55243793588,19,0.0
1820,6057,1,electronics,35,M,Bangalore,desktop,net_banking,110.212.49.7,Delhi,2026-01-16 18:00:00,6,Same as billing,Safari,15899.092853219856,23,1.0
1821,9765,6,groceries,77,M,Delhi,tablet,debit_card,110.229.217.88,Kolkata,2025-11-13 23:45:00,4,Same as billing,Safari,2534.586064151288,15,0.0
1822,5020,3,clothing,63,M,Kolkata,mobile,credit_card,26.178.247.228,Delhi,2025-12-07 11:30:00,2,Different,Edge,77417.48053714687,6,0.0
1823,6568,4,electronics,74,M,Bangalore,tablet,debit_card,244.165.176.168,Chennai,2025-12-12 12:15:00,2,Different,Chrome,2243.571816027873,5,1.0
1824,4897,2,food_delivery,21,F,Bangalore,desktop,debit_card,100.236.45.14,Kolkata,2025-12-04 17:30:00,7,Same as billing,Edge,32911.542681176215,2,1.0
1825,8383,4,mobile_recharge,77,M,Delhi,desktop,wallet,189.35.78.141,Hyderabad,2025-12-12 21:45:00,4,Same as billing,Firefox,19226.950209981747,6,0.0
1826,9118,1,food_delivery,60,M,Chennai,desktop,debit_card,63.113.20.219,Kolkata,2025-12-27 12:30:00,8,Different,Safari,4958.767388754446,12,1.0
1827,5076,5,books,42,F,Hyderabad,mobile,credit_card,15.86.230.220,Mumbai,2025-12-26 15:45:00,7,Different,Firefox,64968.39091450645,17,0.0
1828,3636,5,mobile_recharge,38,M,Mumbai,tablet,debit_card,134.82.107.164,Delhi,2025-11-07 09:00:00,9,Same as billing,Edge,37843.550998603765,19,1.0
1829,3406,6,mobile_recharge,28,F,Chennai,tablet,debit_card,110.164.228.190,Bangalore,2025-12-25 21:45:00,8,Same as billing,Safari,80472.18803318015,10,0.0
1830,4361,2,clothing,19,M,Chennai,tablet,wallet,248.181.112.237,Bangalore,2026-01-14 11:00:00,7,Different,Edge,483023.33067342854,22,1.0
1831,5470,6,groceries,63,F,Hyderabad,desktop,debit_card,237.194.184.25,Kolkata,2026-01-18 22:15:00,1,Different,Safari,1970.0002955717712,6,0.0
1832,2114,1,groceries,46,F,Bangalore,mobile,credit_card,88.160.24.14,Pune,2025-11-08 02:00:00,5,Same as billing,Edge,21307.937079228093,5,1.0
1833,5241,1,groceries,50,F,Chennai,mobile,upi,247.103.108.75,Lucknow,2025-11-12 16:00:00,1,Different,Safari,4570.070274472476,13,0.0
1834,6019,1,food_delivery,44,F,Delhi,mobile,upi,237.62.185.196,Pune,2025-11-27 20:30:00,1,Same as billing,Chrome,3870.6178914381467,15,0.0
1835,1425,4,books,35,M,Chennai,mobile,upi,114.13.195.232,Bangalore,2025-12-25 08:45:00,8,Same as billing,Chrome,4292.881428735918,13,0.0
1836,6018,3,food_delivery,44,F,Mumbai,mobile,wallet,137.171.102.184,Mumbai,2025-11-21 06:45:00,1,Different,Firefox,2321.338212255324,8,0.0
1837,2396,3,books,24,F,Mumbai,tablet,wallet,89.150.158.122,Kolkata,2026-01-02 22:00:00,9,Different,Chrome,10880.949047371547,19,0.0
1838,9230,2,food_delivery,50,M,Kolkata,tablet,credit_card,94.129.150.239,Delhi,2025-10-21 00:30:00,3,Different,Firefox,4110.799415659731,23,0.0
1839,7967,5,food_delivery,65,F,Chennai,mobile,debit_card,216.202.229.194,Delhi,2025-12-19 19:45:00,7,Different,Safari,4853.613834895662,17,0.0
1840,665,0,food_delivery,23,M,Bangalore,desktop,upi,225.214.230.56,Kolkata,2026-01-08 04:45:00,8,Different,Chrome,4776.435933749266,13,0.0
1841,9180,2,food_delivery,47,F,Hyderabad,tablet,upi,40.56.92.211,Chennai,2025-12-04 20:45:00,4,Different,Edge,198.63209288802662,2,0.0
1842,2811,3,food_delivery,54,M,Mumbai,desktop,wallet,41.161.128.15,Delhi,2025-12-30 04:15:00,8,Different,Edge,73888.62423023146,6,0.0
1843,5205,5,food_delivery,43,M,Kolkata,desktop,upi,125.164.174.107,Delhi,2025-10-25 15:45:00,8,Different,Firefox,806.2749296488934,9,0.0
1844,1837,5,books,42,M,Kolkata,mobile,upi,109.119.225.29,Chennai,2025-12-23 09:00:00,4,Same as billing,Chrome,7127.435298451444,6,1.0
1845,8207,5,mobile_recharge,25,F,Mumbai,mobile,credit_card,24.59.201.255,Chennai,2026-01-14 18:45:00,2,Different,Chrome,213.6973367556917,22,0.0
1846,823,0,groceries,71,M,Chennai,tablet,upi,111.94.227.207,Hyderabad,2026-01-18 17:45:00,7,Different,Safari,3112.9951978786885,7,0.0
1847,8806,3,books,25,M,Bangalore,tablet,debit_card,232.19.79.240,Mumbai,2025-10-30 15:30:00,2,Different,Firefox,1040.4041464294346,21,0.0
1848,3775,6,groceries,69,F,Bangalore,tablet,net_banking,14.46.90.84,Bangalore,2026-01-16 17:30:00,6,Same as billing,Chrome,3192.4364297512802,0,0.0
1849,8591,1,food_delivery,79,F,Chennai,desktop,credit_card,64.112.66.73,Hyderabad,2025-11-06 18:45:00,6,Same as billing,Edge,4548.192890443758,13,0.0
1850,8445,2,clothing,40,M,Pune,desktop,debit_card,75.230.71.154,Pune,2025-11-11 20:45:00,1,Different,Firefox,491517.70268906286,2,1.0
1851,8147,5,books,65,M,Mumbai,mobile,upi,229.75.147.127,Lucknow,2025-12-26 13:45:00,7,Same as billing,Safari,5556.715400061722,4,1.0
1852,2839,0,mobile_recharge,43,F,Pune,desktop,wallet,23.152.148.233,Bangalore,2025-10-15 16:15:00,6,Same as billing,Firefox,37415.96354880118,1,1.0
1853,3506,0,books,67,F,Chennai,tablet,upi,14.38.133.124,Ahmedabad,2025-12-13 16:30:00,5,Same as billing,Chrome,26012.614209449606,13,1.0
1854,7784,2,clothing,64,M,Chennai,desktop,debit_card,118.224.152.63,Jaipur,2025-11-07 03:45:00,2,Same as billing,Edge,4822.591639121861,17,0.0
1855,232,0,food_delivery,30,F,Mumbai,mobile,wallet,239.106.117.248,Ahmedabad,2025-12-27 04:00:00,7,Same as billing,Edge,48992.81559470396,3,1.0
1856,2772,4,food_delivery,79,F,Chennai,mobile,credit_card,21.97.98.228,Ahmedabad,2025-10-29 09:30:00,8,Same as billing,Edge,4921.609608204698,21,0.0
1857,6510,6,clothing,60,M,Delhi,tablet,net_banking,227.11.148.15,Hyderabad,2025-11-17 21:30:00,3,Different,Edge,3067.2653725973323,10,0.0
1858,9593,5,clothing,48,F,Pune,mobile,wallet,101.211.128.255,Lucknow,2025-12-25 07:30:00,1,Same as billing,Safari,2873.6230471787117,16,0.0
1859,8533,6,groceries,70,F,Mumbai,tablet,credit_card,1.14.142.112,Mumbai,2025-12-09 18:45:00,4,Different,Edge,2602.308337238714,10,0.0
1860,1796,4,electronics,31,F,Hyderabad,mobile,debit_card,12.224.254.187,Ahmedabad,2025-11-10 18:30:00,7,Different,Edge,2201.741956384076,15,0.0
1861,4582,5,clothing,38,M,Delhi,mobile,wallet,39.40.187.255,Pune,2025-11-21 05:45:00,7,Different,Chrome,1595.8008970254357,5,0.0
1862,5405,3,books,29,M,Delhi,mobile,upi,222.126.152.169,Jaipur,2025-11-22 11:45:00,3,Different,Safari,10575.710130309151,9,0.0
1863,9128,4,clothing,44,F,Mumbai,tablet,net_banking,135.151.42.180,Hyderabad,2025-10-31 17:45:00,4,Same as billing,Firefox,22094.5198352462,13,0.0
1864,4759,2,groceries,54,F,Mumbai,mobile,wallet,229.216.132.73,Chennai,2026-01-09 04:45:00,3,Different,Safari,2890.149632311243,6,0.0
1865,9481,2,food_delivery,48,M,Chennai,mobile,credit_card,240.123.119.33,Pune,2025-12-04 00:30:00,7,Different,Edge,80167.43793640377,17,1.0
1866,204,5,electronics,70,F,Delhi,tablet,wallet,30.114.173.137,Ahmedabad,2026-01-04 13:30:00,8,Same as billing,Edge,4568.8364496797885,15,0.0
1867,5974,1,mobile_recharge,33,F,Mumbai,desktop,credit_card,97.76.30.180,Jaipur,2026-01-03 13:45:00,3,Different,Chrome,1345.0095423839089,12,0.0
1868,7814,6,clothing,65,F,Delhi,desktop,credit_card,101.62.255.41,Bangalore,2026-01-07 11:45:00,6,Same as billing,Safari,5389.074670370397,14,0.0
1869,9767,4,mobile_recharge,34,F,Delhi,desktop,net_banking,160.96.219.213,Lucknow,2025-10-26 15:30:00,8,Different,Firefox,245654.00532584815,3,1.0
1870,6919,5,clothing,40,M,Mumbai,mobile,upi,115.16.209.7,Lucknow,2025-10-19 11:15:00,2,Different,Firefox,4161.76087170408,7,0.0
1871,9274,4,clothing,25,M,Kolkata,desktop,net_banking,141.91.125.172,Pune,2025-12-12 22:30:00,2,Different,Firefox,4071.5271915957755,8,0.0
1872,9485,1,electronics,29,F,Chennai,tablet,upi,142.193.207.193,Lucknow,2026-01-07 19:30:00,2,Different,Safari,3872.496528029583,1,0.0
1873,4254,0,electronics,74,M,Pune,tablet,debit_card,158.33.222.153,Lucknow,2025-11-06 13:45:00,2,Same as billing,Chrome,1088.4275608634516,23,0.0
1874,9366,3,food_delivery,42,M,Bangalore,mobile,debit_card,138.254.44.1,Mumbai,2025-12-12 01:15:00,5,Different,Chrome,3223.5906443074678,17,0.0
1875,4386,3,books,78,F,Bangalore,tablet,wallet,26.56.196.187,Lucknow,2025-10-21 21:15:00,7,Different,Firefox,4978.815806303919,17,0.0
1876,9063,4,groceries,56,F,Kolkata,mobile,upi,4.72.181.191,Lucknow,2025-12-11 16:30:00,8,Same as billing,Firefox,1619.5652517577623,11,0.0
1877,7946,3,food_delivery,76,M,Kolkata,mobile,net_banking,109.10.100.207,Kolkata,2025-11-14 00:15:00,1,Same as billing,Safari,3291.3585964174576,10,0.0
1878,4458,4,groceries,41,F,Hyderabad,desktop,net_banking,165.97.106.202,Delhi,2025-10-27 04:15:00,3,Different,Safari,949.088094800316,5,0.0
1879,5285,1,electronics,53,F,Bangalore,tablet,debit_card,233.30.134.216,Delhi,2025-11-29 20:45:00,3,Same as billing,Chrome,1131.0629646561492,18,0.0
1880,5108,3,electronics,25,F,Pune,desktop,wallet,17.188.190.100,Lucknow,2025-12-26 20:45:00,3,Different,Firefox,3304.5088176407266,20,0.0
1881,8254,1,groceries,77,F,Delhi,desktop,wallet,36.183.223.159,Jaipur,2025-12-12 14:00:00,5,Different,Edge,13325.716032730761,17,1.0
